text,label
Donald Trump’s Statement on Trump University - The New York Times by no author,0
"Markets Weather Italy Referendum Result, but Banks Are Vulnerable - The New York Times by Jack Ewing",0
This is How You Can Dodge Facial Recognition Software by Jeremiah Johnson,0
"Trump’s Reservations Still Loom Over Pending AT&ampT, Time Warner Merger - Breitbart by Sean Moran",1
"Attack at University in Kabul Shatters a Sense of Freedom - The New York Times by Mujib Mashal, Mohamad Fahim Abed and Zahra Nader",0
Sen. Feinstein at Gorsuch Confirmation: NRA an ’Extreme Organization’ by AWR Hawkins,1
Professor Who Tweeted Against PC Culture Is Out at NYU by Henry Wolff,1
Pravda.Ru signs agreement with largest news agency of Azerbaijan by no author,1
Nicolle Wallace: ‘We Have Just Elected a Man Who Bullies Female Reporters’ - Breitbart by Pam Key,1
Earthquake hits Italy shaking Rome's ancient ruins 'including Colosseum and Pantheon' by Anonymous Coward (UID 73271180),1
Rio Olympics: Green Pools Caused by Hydrogen Peroxide Dump - The New York Times by Sarah Lyall,0
Islamic State Urges ’All Out War’ on West for Ramadan by Edwin Mora,1
"Trump ERUPTS At Secret Meeting With The Press, Transition In Chaos (TWEETS) | Addicting Info | The Knowledge You Crave by no author",1
Sarah Silverman Mistakes Construction Markings for Swastikas by Daniel Nussbaum,1
Sen. Ted Cruz to ’Storm Congress’ Rally: It Is Time to Repeal Obamacare ’We Are Out of Excuses’ by Neil W. McCabe,1
Mormon Tabernacle Choir Singer Quits over Trump Inauguration by Daniel Nussbaum,1
Trump and Hillary work for the same organization by New World Legal Order (UID 41293638),1
Elaine Thompson Adds the 200 to Her 100 Crown - The New York Times by Victor Mather,1
Paul Manafort Quits Donald Trump’s Campaign After a Tumultuous Run - The New York Times by Maggie Haberman and Jonathan Martin,0
Watch: Rigged Voting Machine Will Not Allow Vote For Trump/Pence… “Stuck” On Clinton/Kaine by Mac Slavo,1
"The Left Turns on Bob Dylan for His Pro-Israel Views, Refusal to Acknowledge Nobel Prize by admin",1
"Martin Schulz, President of European Parliament, Will Return to German Politics - The New York Times by James Kanter",1
California Today: What to Look for on Election Day - The New York Times by Mike McPhate,0
"Fed Is Seriously Considering Raising Interest Rates in June, Meeting Minutes Say - The New York Times by Binyamin Appelbaum",0
Hillary Clinton enjoys solid lead in early voting: Reuters/Ipsos poll by Reuters,0
"Grievances and Grumblings, Long Before Chris Christie’s Fall in Donald Trump’s Circle - The New York Times by Kate Zernike",0
It’s Rigged: Takes One To Know One by John Feffer,0
Let’s Talk a Millennial Into Getting a Flu Shot - The New York Times by Daniel Victor,0
"Donald Trump Says Hillary Clinton’s Bodyguards Should Disarm to ‘See What Happens to Her’ - The New York Times by Nick Corasaniti, Nicholas Confessore and Michael Barbaro",0
Germany Bans ‘True Religion’ Muslim Group and Raids Mosques - The New York Times by Melissa Eddy,0
Canadians Launch Constitutional Challenge Against CETA by Joyce Nelson,0
Comment on Democrats are abandoning their evil queen by Glenn47 by Glenn47,0
Al Gore Says God Told Him to Fight Global Warming by Warner Todd Huston,1
Some Cities Want Their Noncitizen Immigrants to Vote by Henry Wolff,1
Val Kilmer Credits Christian Science Faith for Helping to Cure His Cancer by Lucas Nolan,1
"Chinese Cardinal Worried that Vatican Will ‘Sell Out’ Underground Church by Thomas D. Williams, Ph.D.",1
"It’s Not Broken, So Let’s Break It–“California Set To Let Public Schools Teach Primarily In Spanish” by Steve Sailer",1
Sessions DOJ to Sanctuary Cities: Show Compliance or Lose Funds by Ian Mason,1
Long Primary Carries Costs for Hillary Clinton: Money and Time - The New York Times by Nicholas Confessore and Sarah Cohen,0
Worn Hillary Resurfaces: “Deeply Disappointed About the Results of the Election” by Contributing Author,0
How a Shop Owner in the Hamptons Knows Who Will Be President - The New York Times by James Barron,0
I just lost all faith in our deeply corrupt legal system and in the Rule Of Law in the United States by Michael Snyder,0
What Was the Real Reason for John F. Kennedy’s Assassination? by WakingTimes,0
DeepStateGate: Democrats’ Russia Conspiracy Theory Backfires by Joel B. Pollak,0
VIDEO: Muslims Scream DEATH TO AMERICA In THIS U.S. City by no author,1
Union Seeks Higher Tariffs on U.S. Imports of Raw Aluminum - The New York Times by Keith Bradsher,0
no title by Jeffery Pritchett,1
Donald Trump Promised to Bring Edward Snowden Home by noreply@blogger.com (Alexander Light),0
James Ellroy’s “American Tabloid” – FLNWO #40 by Corbett,1
Government Confirm Compensation For Survivors Of Symphysiotomy Got ‘Lost In The Post’ by Julius Hubris,1
November 8: Daily Contrarian Reads by David Stockman,1
"London Attack Echoes, Faintly, in a Europe Anxious but Inured - The New York Times by Steven Erlanger and Alissa J. Rubin",0
Tennessee Prison Hosts Program to Help Inmates Become Better Fathers by Katherine Rodriguez,1
I Was on That Fateful Flight With Prince: A Protégée Tells Her Story - The New York Times by Melena Ryzik,0
"‘The Accountant,’ With Ben Affleck, Tops Weekend Box Office - The New York Times by Brooks Barnes",1
Obamacare Architect LAUGHS About Skyrocketing Premiums [VIDEO] by Steve Watson,1
Cronyism at the Gas Pump by Ryan McMaken,1
Gingrich: Comey ’Has Too Much Power to Be as Politically Clever as He Is’ - Breitbart by Jeff Poor,1
Nigel Farage on Article 50: ’Well Done Bannon Well Done Breitbart – You’ve Helped with This Hugely’ - Breitbart by Jack Montgomery,1
First Clinton-Trump Debate Is Framed by Rifts Over Race and Gender - The New York Times by Patrick Healy and Alexander Burns,0
"Industry Experts, Startup Companies Descend on Ireland for Dublin Tech Summit - Breitbart by Lucas Nolan",1
Peter Schweizer: Trump’s Infrastructure Bill Needs Transparency ‘So It’s Not Hijacked by the Permanent Political Class’ by John Hayward,0
"What Would It Take for Donald Trump to Deport 11 Million and Build a Wall? - The New York Times by Julia Preston, Alan Rappeport and Matt Richtel",0
Why the Left Loves the New Cold War by admin,0
A Word With: Steven Spielberg - The New York Times by Manohla Dargis,0
TRUMP DEFEATS CLINTON IN ELECTION STUNNER by no author,0
Trump Rally On Hollywood Boulevard 10/29/16 by TheFineReport.com,0
Oracle’s $9.3 Billion Deal for NetSuite Will Bolster Its Cloud Offerings - The New York Times by Quentin Hardy and Leslie Picker,0
CETA: Canada Has Challenged The EU’s Chemical Regulations 21 Times by Zachary Davies Boren,0
"WORLD WAR 3 ALERT,ALERT, Britian, France Sending Tanks and Troops to Russian Border by Pakalert",1
A SNOBOL's Chance by snoofle,1
More of Kremlin’s Opponents Are Ending Up Dead - The New York Times by Andrew E. Kramer,0
Demand for Nintendo Switch Leads to Nintendo and Apple Battling for Scarce Parts - Breitbart by Nate Church,1
Fake News: Three Mainstream Media Lies on Trump’s First Day by Joel B. Pollak,1
Losing Trump Tries to Fool Voters with Last Ditch Media Propaganda Scam by Sarah Jones,1
Re: Barack Obama Is Wrong: 18 Facts Which Prove That Illegal Immigration Is An Absolute Nightmare For The U.S. Economy by vincent marquette,0
Pentagon Says Airstrikes Targeted 2 Qaeda Leaders in Afghanistan - The New York Times by Helene Cooper,1
China Showcases Advanced Missile Following Mattis Visit to Japan - Breitbart by Kristina Wong,1
"They Said What?!: Find Out What Gugu Mbatha-Raw, Adrian Grenier, And Bill Gates Have To Say by no author",1
"Democratic Vice-President: “Whites Should Be The Minority, No One Else” by Starkman",1
Mexico Ends Its Soccer Frustration on U.S. Soil - The New York Times by Sam Borden,1
"News: Major Headache: The Blue Angels Got Trapped Inside A Costco, And No One Knows How To Get Them Back Outside by no author",1
"Microsoft Employees Sue Company over PTSD Suffered from Filtering Child Porn, Murder - Breitbart by Charlie Nash",1
Will Obamacare Really Go Under the Knife? - The New York Times by Robert Draper,0
"Reuters Releases Fake Poll: Clinton ""Leads"" by 6 Points by The European Union Times",1
"Report: Roman Polanski to Return to U.S., Settle Child Rape Case by Daniel Nussbaum",1
Mark Cuban on Breitbart News Daily: ‘I Learn from People Who Disagree with Me’ by John Hayward,0
The Clinton Shakedown Scam Summed Up With One Meme by TFPP Writer,1
White House Officials Suggest Openness to ’Immigration Reform’ - Breitbart by Neil Munro,1
A Beach Club in Queens Where Every Summer Is the Same - The New York Times by Corey Kilgannon,0
Concept paper by the Russian presidency by voltairenet.org,0
Signs of Monster Vote Surface in Butler County Ohio…. by IWB,1
Salon: Open Borders ’Only Way to Defeat Trump’ by John Binder,0
"After Dallas Attack, Hundreds of Applicants Answer a Call for Backup - The New York Times by Jack Healy",0
Tom Hayden: From SDS and Viet Cong to Progressives for Obama by Paul Kengor,0
"Hillary Clinton, Syria, World Anti-Doping Agency: Your Tuesday Evening Briefing - The New York Times by Andrea Kannapell and Sandra Stevenson",0
John Kerry’s Trip to the South Pole: Nazi Roots “Revisited”? | New Eastern Outlook by Author,0
Spicing Up the Colombian Melting Pot - The New York Times by Nicholas Gill,0
Exclusive — Sen. Joe Manchin: We Need to ‘Educate’ Gary Cohn ‘A Little Bit Better’ on Crucial Role of Coal - Breitbart by Matthew Boyle,0
Trump: I Thought Comey Firing Would Have Bipartisan Support - Breitbart by Pam Key,1
Financial Whistleblower Explains What’s About to Happen to the Economy by WakingTimes,0
Casey Affleck: ‘Thanks for Dressing Up’ - The New York Times by Guy Trebay,0
Impeachment-era evidence against Bill Clinton still sealed by -NO AUTHOR-,1
no title by lucid_ity,1
Former Oklahoma Football Player Allegedly Pimped Out Former OU Cheerleader - Breitbart by Dylan Gwinn,1
Congress Grows a Pair After Lynch Pleads the Fifth by Scott Osborn,1
Deterioration of Interracial Relations During Barack Obama’s Presidency by South Front,0
Polar Bear Fed With Firecracker. This Video Is Nothing But Heartbreaking by Dikran Arakelian (noreply@blogger.com),1
"What is an ""income"" tax and where did it come from? NOT the 16th Amendment! by no author",0
NEW STRATEGY: Left-Wing Students are Scheduling Alternative Speakers to Counter MILO’s Events - Breitbart by Tom Ciccotta,0
G.O.P.’s Brightest Stars Not in the Mix as Donald Trump Picks a Running Mate - The New York Times by Alexander Burns,0
"Pope Francis Invokes Blessings on Super Bowl LI by Thomas D. Williams, Ph.D.",1
"Playwright Tony Kushner Defends Assassination of Trump in ’Julius Caesar,’ Falsely Blames Breitbart for Outrage by Daniel Nussbaum",1
Will Trump Honor the Iran Nuclear Deal? - Russia News Now by no author,1
no title by pot_and_kettle,1
WikiLeaks’ Assange: Our Source Is Not the Russian Gov’t - They Are Trying to Delegitimize Trump - Breitbart by Jeff Poor,1
Trying to Disrupt the Auto Industry With The Onion’s Help - The New York Times by Zach Schonbrun,0
Studies: Poles Are Shifting And Earth's Magnetic Field Is About To Collapse by Arnold Monteverde (noreply@blogger.com),1
Columbia Unearths Its Ties to Slavery - The New York Times by Jennifer Schuessler,0
The Empire Files: Abby Martin Exposes John Podesta by ActivistPost,1
"Geert Wilders, Donald Trump, Scotland: Your Wednesday Briefing - The New York Times by Palko Karasz",0
EBOLA VICTIM RISES FROM THE DEAD IN AFRICA by Eddy Lavine,1
MILO: ’Nothing Says Women’s Rights Like a Sharia Law Activist Who Wears the Hijab’ - Breitbart by Charlie Nash,1
Where One Olympic Medal Is a Lot Better Than None - The New York Times by David Segal,0
HuffPo Accidentally Makes Badass Video of Steve Bannon by Rebecca Mansour,1
"Regardless of How America Votes, Americans Want a Different Foreign Policy by Ron Paul",1
New Gallup Poll Reveals What Americans REALLY Think About Gun Control by C.E. Dyer,1
"Love Him or Hate Him, Anderson Cooper Just Put a 3rd Degree Burn on Newt for Megyn Kelly 'Sex' Insult by Kyle Becker",1
Re: Americans Want Hillary in Jail - Rightly So! by John Patriot,1
"Hillary Arrives At Rally, Makes One Weird Move That Left Onlookers Puzzled by Alisha Rich",1
Should Russia rejoice at Donald Trump's victory? by no author,1
Tips to Reduce Food Waste - The New York Times by The New York Times,0
Donald Trump & Hillary Clinton: Two Figures in a Derailed World by no author,0
"US launches cyber attack on Russia’s power grid, telco networks and Kremlin command systems by HangTheBankers.com",1
Bernie Sanders Is Expected to Endorse Hillary Clinton Next Week - The New York Times by Patrick Healy,0
"Gary Miliefsky on Ransomware Attack: Cybercrime a Trillion-Dollar Industry, ‘Only Going to Get Worse’ by John Hayward",1
"Report from the Refugee Camp in Calais, France: “the Jungle” by Dissidentvoice",1
Who’s Worth What at the White House: The Financial Disclosures - The New York Times by The New York Times,0
"A Coffee Empire Grows, as Panera Is Sold to JAB Holding Company - The New York Times by Stephanie Strom and Chad Bray",0
"40 Kilo ""richtig feines Zeug"": Polizei stellt exzellentes Marihuana sicher by noreply@blogger.com (Der Postillon)",1
Fake News: Comey Confirms New York Times’ Trump-Russia Collusion Story False - Breitbart by Penny Starr,1
Man Arrested after Shouting ’Bomb’ at Berlin New Year Party by Breitbart London,1
New York City Has 5 Babies Born With Zika-Related Brain Issue - The New York Times by Marc Santora,1
Anna Dewdney Dies Author of ‘Llama Llama’ Books Was 50 - The New York Times by William Grimes,1
Knife-wielding man shot dead outside US embassy in Nairobi by no author,1
"Comment on Putin: ‘America is a great nation, not some banana republic. Correct me if I’m wrong’ by Debbie Menon by Debbie Menon",1
"Боже, храни Америку (God Bless America) + English Subtitles (MUST SEE!!!) by The Saker",1
Abortion Ruling Could Create Waves of Legal Challenges - The New York Times by Erik Eckholm,0
Obamacare Architect Gruber Demands “Larger Mandate Penalty” by admin,1
Pakistan City’s Affluent Women Bring Islam Into Their Lives and Lifestyles - The New York Times by Saba Imtiaz,0
Zumwalt: Obama’s Russian Hacking Shell Game - Breitbart by James Zumwalt,0
Spotify Executive Confirmed as British Victim of Sweden Terror Attack - Breitbart by Jack Hadfield,1
"Trump Wants To Nuke ISIS, But Says Hillary Would Start WWIII? WTF?? (VIDEO) by Grownmangrumbles",0
